fabric_mode,state_log_sigma,state_precision_percent,n_additional_pressures,pressure_1_mpa,pressure_2_mpa,pressure_span_mpa,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg
shared,0.0025,0.25,2,22.5,55.0,32.5,1.5558471686313777,15.061062154050855,0.10330261921221232,3.111317512344429,444.71896558325864,21.088360903191568,814.3288191616758,17.951507164493467,17.951507164493467
shared,0.0025,0.25,2,22.5,60.0,37.5,1.64377614421611,16.039023074477647,0.10248605146231102,3.1236877858659153,469.85233591373645,21.67607750294634,916.2159662728216,19.14557174946706,19.14557174946706
shared,0.0025,0.25,2,25.0,27.5,14.0,1.33150077939441,13.053983284314533,0.10199957747719204,3.131127940594079,380.5924265726382,19.5087781927172,604.0345040476946,14.925179056930611,14.925179056930611
shared,0.0025,0.25,2,25.0,30.0,14.0,1.2272938069538615,12.388069859859604,0.09907062365950935,3.1770756171571826,350.8061995416825,18.7298211294631,528.3594247588233,13.608522248690129,13.608522248690129
shared,0.0025,0.25,2,25.0,35.0,14.0,1.0920185812881533,11.649231334561808,0.0937416856036047,3.2661311584375725,312.13951065345725,17.667470409016037,442.0837668390821,11.941173730329467,11.941173730329437
shared,0.0025,0.25,2,25.0,40.0,15.0,1.0762306754582798,11.586630087858477,0.0928855644218807,3.2811485106615694,307.6267401892711,17.539291325172496,433.3509755616581,11.766184443330356,11.766184443330356
shared,0.0025,0.25,2,25.0,45.0,20.0,1.1556052718920635,12.031501763840176,0.09604829842315721,3.2266745400909045,330.3149509154394,18.174568795859763,483.17741237316676,12.767878031065843,12.767878031065843
shared,0.0025,0.25,2,25.0,50.0,25.0,1.281057833433909,12.81973976950476,0.09992853649660298,3.163408203350351,366.17395720057283,19.135672373882578,570.7227912603888,14.368722827281124,14.36872282728115
shared,0.0025,0.25,2,25.0,55.0,30.0,1.4136450794908377,13.81029960515205,0.10236165180395257,3.125585311436307,404.0723215803074,20.10155022828606,678.4545453817514,16.095735206835965,16.095735206835943
shared,0.0025,0.25,2,25.0,60.0,35.0,1.5337475710969288,14.893830176271091,0.10297872024487707,3.116206684348404,438.402078967736,20.93805337102129,793.8483669140775,17.69138711570474,17.691387115704718
shared,0.0025,0.25,2,27.5,30.0,11.5,1.0320554518501923,11.342519280135852,0.09098996672261607,3.315150482973501,294.9998188929594,17.175558765087075,406.80832203377753,11.200564832316227,11.200564832316227
shared,0.0025,0.25,2,27.5,35.0,11.5,0.8367323143401817,10.508578329903145,0.07962374053578508,3.5438775873504036,239.16920428038182,15.465096323023074,305.56793377640577,8.886848088025014,8.886848088025014
shared,0.0025,0.25,2,27.5,40.0,12.5,0.8078902758636415,10.410440955004134,0.07760384784424539,3.5897017953942734,230.92507736662935,15.19621918000097,292.27978300976116,8.568101371041006,8.568101371040964
shared,0.0025,0.25,2,27.5,45.0,17.5,0.9164727390873857,10.86455385656566,0.08435438317916234,3.4430725420897095,261.96198233964384,16.185239644183333,346.02598886766697,9.86514618359331,9.86514618359331
shared,0.0025,0.25,2,27.5,50.0,22.5,1.0891638467477498,11.698776201465707,0.0931006652312309,3.2773559178307066,311.32352138573253,17.644362311677135,442.8033728183654,11.975235071155858,11.975235071155828
