scheme,block_length_samples,block_length_m,replicate,unique_fraction_19A,unique_fraction_BT2,bootstrap_success,hierarchy_evaluated,pooled_fit_nfev,pooled_fit_bound_hit,Vcem_fraction,Cn,A_raw,Gamma_raw,A_adjusted,Gamma_adjusted,beta_raw,beta_adjusted,beta_raw_at_BT2,beta_adjusted_at_BT2,beta_raw_at_pooled,beta_adjusted_at_pooled,beta_raw_at_19A,beta_adjusted_at_19A,hierarchy_separate_objective,hierarchy_qstar_objective,hierarchy_Cn_objective,hierarchy_qstar_delta,hierarchy_Cn_delta,hierarchy_delta_Cn_minus_qstar,hierarchy_qstar_success,hierarchy_Cn_success,hierarchy_qstar_bound_hit,hierarchy_Cn_bound_hit
IID,1,4,36,0.6551724137931034,0.5666666666666667,True,False,20,False,0.015460166385230666,5.109754945482136,0.3007554372120922,1.488864383276092,0.3010526891616742,1.6171941181862566,15.58176258621017,15.267266678087912,107.24672716783996,107.03341601196847,20.12944237250625,19.821922385031556,8.263445377462451,7.933690988613329,,,,,,,,,,
IID,1,4,37,0.5862068965517241,0.7,True,False,10,False,0.01214859431556485,5.373734363092924,0.3027836450627223,1.495692781749821,0.30297881236939994,1.6314213433238653,21.06699290957812,20.733108018596216,107.97805308864518,107.70844420964819,20.27347972729724,19.938726926267684,8.327727903643098,7.9741137066070635,,,,,,,,,,
IID,1,4,38,0.5862068965517241,0.6666666666666666,True,False,17,False,0.0239885162730833,4.688235655313316,0.29692469862471726,1.4847577547432906,0.2968228718338164,1.6073616522598462,8.429081856816723,8.098772805842026,105.84332356645437,105.49714398763179,19.834707045748807,19.510156043844937,8.118617414750485,7.787887854554312,,,,,,,,,,
IID,1,4,39,0.6551724137931034,0.5666666666666667,True,False,23,False,0.010853946078787924,5.757296785023858,0.303681439967558,1.4911891561608583,0.3040587619390123,1.6146013309450244,24.146944651673234,23.864572350729766,108.32072158662956,108.14933814889251,20.356663357381137,20.06821744806689,8.376231054251113,8.062831773351611,,,,,,,,,,
IID,1,4,40,0.6551724137931034,0.6333333333333333,True,False,23,False,0.00843803776945743,5.898548492625356,0.3054896542389172,1.4913886805829972,0.30564976181466735,1.6338586470266974,32.39505466607283,32.05017879529511,108.98754373840727,108.68802755115728,20.500274623272283,20.145328096343093,8.44922592996955,8.07622854257992,,,,,,,,,,
IID,1,4,41,0.7241379310344828,0.7,True,False,19,False,0.011786534526192759,5.60707492374883,0.3030994921744169,1.4899086620670914,0.3034700311223513,1.6153620472737018,21.877883644059974,21.58616544756805,108.10917589278682,107.93015133904798,20.313583294219544,20.01932846878185,8.355978596604725,8.036866178948308,,,,,,,,,,
IID,1,4,42,0.6551724137931034,0.6666666666666666,True,False,21,False,0.01775523338540153,5.129820837523019,0.2998052819338746,1.4790094668460838,0.3001636445892715,1.5940772492733195,13.016186640216057,12.735338459525327,106.92087617018524,106.76349902607947,20.079143991764695,19.81072337873781,8.251061033973922,7.959118394283587,,,,,,,,,,
IID,1,4,43,0.6206896551724138,0.6666666666666666,True,False,35,False,0.0029134646046837724,8.190840996598686,0.31107650482539745,1.5117102834167098,0.311574713353177,1.6480917341191776,102.96501665734958,102.79256350588452,110.99822936376037,110.83881497631518,20.89313322697724,20.58084967177942,8.622268630004228,8.279237672735334,,,,,,,,,,
IID,1,4,44,0.6896551724137931,0.5666666666666667,True,False,17,False,0.009858071036248046,5.785882656179977,0.30465377093812035,1.4810695704726768,0.3047243974568311,1.623236257681318,27.107761525594967,26.7505285045606,108.7050333956093,108.37325745058466,20.460282510671433,20.09898652096854,8.442724668248543,8.066896632007161,,,,,,,,,,
IID,1,4,45,0.6206896551724138,0.7,True,False,22,False,0.015405902285232606,5.1272006224015,0.300788945639827,1.4977958656537784,0.3011562610978283,1.6133004300806655,15.629781948784482,15.353295974420396,107.2366125117011,107.08144001121161,20.109061482287995,19.840227151511492,8.241016463354526,7.948274377861744,,,,,,,,,,
IID,1,4,46,0.6206896551724138,0.6,True,False,29,False,0.05015939884936728,4.2878641369253865,0.28922906836483286,1.45292692631286,0.2889123008546711,1.5506685673561573,1.6130876367104108,1.3273833468751342,103.0833587400942,102.7204345082131,19.30346998768671,19.02595512420646,7.890484607584987,7.617242462836585,,,,,,,,,,
IID,1,4,47,0.5862068965517241,0.6,True,False,20,False,0.0333970711977408,4.64515851071028,0.2942293486061308,1.4509091564660372,0.29414595785750347,1.5586012664540179,4.852321531145269,4.556067764771512,104.93379897870109,104.63195697753589,19.707232032959585,19.422637107015344,8.099182972589748,7.808924693757265,,,,,,,,,,
IID,1,4,48,0.6896551724137931,0.6333333333333333,True,False,23,False,0.008726363053765054,6.028076504176433,0.3054102675901226,1.490264350550998,0.305717841752897,1.6167916059097844,31.18982225194422,30.901695988884462,108.96107596468772,108.75611117068804,20.496848841895343,20.194803713686902,8.448992837672721,8.12445957257482,,,,,,,,,,
IID,1,4,49,0.6896551724137931,0.6333333333333333,True,False,22,False,0.018775489894874965,4.91271488366809,0.2990763953816354,1.495811323929568,0.2991757662699406,1.6006000078259837,12.005384242784444,11.73580288638589,106.60958829601343,106.3825028398436,19.97768229308432,19.715148240080982,8.176666399807493,7.901573720996979,,,,,,,,,,
IID,1,4,50,0.6206896551724138,0.6333333333333333,True,False,22,False,0.022818917389364795,4.8383624954353,0.2975254537461242,1.475927202666625,0.2976741044536861,1.5915163761298652,9.125497063496097,8.825556042460494,106.08726015174031,105.8511761106115,19.90538229644357,19.618900616315088,8.166568162615814,7.864709260423793,,,,,,,,,,
IID,1,4,51,0.5517241379310345,0.6666666666666666,True,False,18,False,0.019180027249476903,4.931806210725367,0.2989623160193565,1.4820221269777727,0.2991320494337562,1.6005448020623132,11.695507757392004,11.393127048196135,106.60219523445448,106.36650802733811,20.004178692528328,19.71180621237933,8.20875895722152,7.899943144413328,,,,,,,,,,
IID,1,4,52,0.5862068965517241,0.5666666666666667,True,False,20,False,0.01905064758297642,5.101277892057872,0.29924747427098086,1.4850329608944497,0.29936700323313314,1.6080833336876403,11.809752344784135,11.493016821220195,106.69985492072963,106.43424323516116,20.01913680948661,19.711076943993568,8.212334000924105,7.88941599167789,,,,,,,,,,
IID,1,4,53,0.5517241379310345,0.7666666666666667,True,False,21,False,0.00818683425940386,5.9318132665538235,0.30551494600168344,1.500118693400022,0.305939169242297,1.6411654959598048,33.48917873766809,33.18101162953717,108.97490381805821,108.77644211456622,20.47975879560103,20.149537091867646,8.426999575715627,8.068532756271061,,,,,,,,,,
IID,1,4,54,0.6206896551724138,0.6,True,False,15,False,0.012299545606801401,5.567283086358184,0.3033581152687804,1.4735570912856935,0.3031455266775978,1.609877475922003,20.86341072395589,20.494513808943108,108.2457788932358,107.82419740015912,20.376399823865036,20.007618806086928,8.410051720908443,8.038280700613551,,,,,,,,,,
IID,1,4,55,0.6206896551724138,0.6,True,False,18,False,0.015972154305488474,5.18102128323241,0.30074529447033493,1.483418202708531,0.3009153994464136,1.617973266048781,14.96656254927156,14.626834242082143,107.25669228597933,106.98078786852044,20.142690261007306,19.80896857456171,8.277540341579021,7.9260329833152525,,,,,,,,,,
IID,1,4,56,0.5862068965517241,0.6666666666666666,True,False,19,False,0.0178326235041441,4.9961896021862655,0.2994914637345816,1.4924042134170432,0.29965306093972977,1.606370360688403,12.889476079900694,12.600327929676947,106.77134580486633,106.54412492873331,20.01955948057164,19.73829867146002,8.202619853812736,7.90561076198166,,,,,,,,,,
IID,1,4,57,0.6551724137931034,0.6,True,False,19,False,0.01076425366302816,5.377940928355903,0.3034392148682808,1.5118865269937494,0.30368934464291264,1.633362082919028,24.30528281034353,24.016432527258747,108.17923169293745,107.96578233987323,20.283937552014432,19.990351932100772,8.31124848422287,7.99783597548116,,,,,,,,,,
IID,1,4,58,0.6206896551724138,0.6,True,False,17,False,0.01454822179561209,5.1825024756290565,0.30130275860720807,1.485833231408245,0.3013409897437001,1.6034282030566924,16.85584079098049,16.55338519703992,107.4563465661278,107.17446330999819,20.1808906411651,19.880430947292744,8.293775091136686,7.982083269809307,,,,,,,,,,
IID,1,4,59,0.6206896551724138,0.7666666666666667,True,False,19,False,0.026275904992223244,4.660466760821145,0.2961924618647524,1.4752843242370752,0.2961020303808446,1.5951897005849767,7.324875478633071,7.000594567940855,105.59693552656368,105.26175371886853,19.80079356623692,19.484115596300654,8.11407797286377,7.791000023093777,,,,,,,,,,
IID,1,4,60,0.6551724137931034,0.6666666666666666,True,False,18,False,0.027402796219012773,4.631130446744018,0.2957901902835797,1.4816600476216868,0.295514673708544,1.5875006382301362,6.817587675354266,6.5234716640739006,105.43242853735153,105.06434256143687,19.752274516323844,19.45714461702887,8.080737153665293,7.787598602880534,,,,,,,,,,
IID,1,4,61,0.7586206896551724,0.6333333333333333,True,False,20,False,0.008206746027671569,5.868973095008401,0.30553837367865655,1.494556740135577,0.3057734213725496,1.634232130687945,33.41549189864694,33.08762989302846,108.9975495586079,108.73272423114965,20.4959812646886,20.15422060973234,8.442767986478323,8.080261963198815,,,,,,,,,,
IID,1,4,62,0.6206896551724138,0.6333333333333333,True,False,23,False,0.032040183253662716,4.50376682882063,0.29438875552538574,1.4649997137183435,0.29435542129399556,1.5780942372938218,5.206698626497349,4.898302602000567,104.95716170837107,104.66019499536921,19.683570732946716,19.38902226185597,8.068130787581332,7.7655171205647635,,,,,,,,,,
IID,1,4,63,0.6206896551724138,0.6,True,False,17,False,0.00958703356182814,5.66870360664331,0.30451542734816395,1.4999216183431363,0.3046977846656581,1.6404031134842418,27.921373975771985,27.580567276816346,108.60652591049832,108.32022610926974,20.40059941493702,20.05255848325059,8.386881694282591,8.02008587272362,,,,,,,,,,
IID,1,4,64,0.5862068965517241,0.6333333333333333,True,False,18,False,0.03051045024775774,4.582067203387411,0.2947795357650545,1.466808582925526,0.2946318635524903,1.583391468194965,5.69176817798502,5.37140394968657,105.0968267642714,104.74888305308738,19.710049810136802,19.3973845779536,8.07920243863016,7.76264730677967,,,,,,,,,,
IID,1,4,65,0.6551724137931034,0.6333333333333333,True,False,21,False,0.016828355821185005,4.95901759223166,0.29986794278756584,1.4948811127926445,0.3002314015920087,1.6232879691705682,13.917870789801336,13.604353029310086,106.90405151910566,106.71497999011213,20.043174508123546,19.740732583134676,8.211330502849968,7.8840628106374355,,,,,,,,,,
IID,1,4,66,0.6551724137931034,0.6666666666666666,True,False,16,False,0.015613012087344764,5.129846921953476,0.30086737932143875,1.4856282859038907,0.30094012732669595,1.6230314157763697,15.40536829787345,15.052567336167659,107.29618500358326,106.97718211238714,20.146717085240496,19.79788470368961,8.276617445292185,7.913564712533744,,,,,,,,,,
IID,1,4,67,0.5862068965517241,0.6,True,False,20,False,0.02432796351943167,4.904816838863433,0.2973148853045416,1.4620052213928403,0.2973279754420226,1.5833392881378339,8.329410592748816,8.006969960277914,106.04459186623869,105.7440187919447,19.924530609808762,19.61241659329881,8.19509094818694,7.872416729912317,,,,,,,,,,
IID,1,4,68,0.6896551724137931,0.6333333333333333,True,False,20,False,0.007546686333605835,6.284942591631916,0.30628621206024276,1.4909932567253414,0.30654482198624755,1.6201423526911625,36.786362209350905,36.4915487941239,109.28250997655152,109.0528755467555,20.56478594020843,20.25207120516552,8.48266921632945,8.14916095696061,,,,,,,,,,
IID,1,4,69,0.6206896551724138,0.5666666666666667,True,False,28,False,0.0038781155885883782,7.100017330999878,0.3096644969467446,1.5159951943070156,0.3097948849128438,1.6626237681574378,76.02212521422238,75.68558644399961,110.46634026250756,110.14538857972542,20.769528030046672,20.401479494889166,8.553438943233065,8.168155495663576,,,,,,,,,,
IID,1,4,70,0.6896551724137931,0.7333333333333333,True,False,20,False,0.008375296896007488,6.143370061318886,0.30561708415339717,1.4957447652818845,0.30588186334481327,1.62404102803841,32.670966534731136,32.37498081425137,109.02360746537406,108.79839643734793,20.499188756650696,20.18916687292178,8.44280391453368,8.111818267077027,,,,,,,,,,
IID,1,4,71,0.6551724137931034,0.6,True,False,24,False,0.006724716021980442,6.478799889745691,0.3069204193271033,1.4884046872673595,0.30741012552751895,1.616579806146226,41.85601307903361,41.60291787380578,109.52308074216766,109.38118431135615,20.622017284007423,20.3302361863091,8.51535298021527,8.193836108579005,,,,,,,,,,
IID,1,4,72,0.6551724137931034,0.6,True,False,15,False,0.014559747263059267,5.321523264997245,0.30134790132829053,1.496811180380299,0.3016973251601364,1.6065670066421947,16.81394996641952,16.553194824928188,107.44537450414109,107.29806893647182,20.15615524670619,19.90073205543308,8.26636793164699,7.988211666866528,,,,,,,,,,
IID,1,4,73,0.6551724137931034,0.6333333333333333,True,False,17,False,0.0101640863352159,5.651188809219965,0.3040414801277668,1.5020869747970846,0.30424087145358253,1.6318379461768118,26.060185242286003,25.746967649353422,108.42616461962604,108.17316051985219,20.357234113014112,20.03824586576749,8.361841834980218,8.024322344273655,,,,,,,,,,
IID,1,4,74,0.6551724137931034,0.6333333333333333,True,False,25,False,0.030895407232296116,4.386608137214329,0.29411907795125153,1.476111070146543,0.2938729710203514,1.5983390415882979,5.520664283636036,5.181551222473142,104.82966892026563,104.43118875036468,19.633397831576072,19.298317027909828,8.02756690653922,7.691971949042061,,,,,,,,,,
IID,1,4,75,0.6896551724137931,0.6666666666666666,True,False,12,False,0.012661807827705531,5.397755134488991,0.30245704117342076,1.489187805321857,0.30268060652837797,1.625323958238265,20.042679752950992,19.708870556956395,107.87389275781186,107.61373829577256,20.2642363418298,19.930695073033682,8.331775185014713,7.97822999017913,,,,,,,,,,
IID,1,4,76,0.6551724137931034,0.6333333333333333,True,False,29,False,0.005845328884294788,6.587290568915745,0.30780741128551303,1.5008224046658494,0.3079648600263249,1.6530236412911912,48.8509993425556,48.49178919797576,109.81917051552212,109.494178979542,20.660666678752932,20.28039228591102,8.518342228626246,8.119314825083002,,,,,,,,,,
IID,1,4,77,0.6551724137931034,0.6,True,False,27,False,0.025999425654189674,4.501712168134849,0.2959445178195591,1.4824484384455312,0.29584117039463975,1.5984351404894634,7.418973110597795,7.104873726308817,105.48739894123503,105.15731398719393,19.76254060807418,19.45494706482479,8.084912389629098,7.771747707990835,,,,,,,,,,
IID,1,4,78,0.5862068965517241,0.6333333333333333,True,False,21,False,0.008538190523297682,6.1340785566483875,0.30562895531359374,1.4909527376019842,0.3056571240630673,1.6073558552128402,31.986838390776306,31.692782560566208,109.04005031313677,108.75745347417194,20.512502956662683,20.214317344147354,8.45605150186968,8.147125348990102,,,,,,,,,,
IID,1,4,79,0.5517241379310345,0.7,True,False,16,False,0.009171865516412395,5.727069285593463,0.3048083433861394,1.4997724159014303,0.3049940840074418,1.6248432626200224,29.395549458187755,29.09578563399417,108.7150025922783,108.4687407897495,20.42433177871317,20.116334659516827,8.399189810049108,8.07358204164301,,,,,,,,,,
IID,1,4,80,0.6206896551724138,0.6666666666666666,True,False,20,False,0.011904369728719515,5.703072597879703,0.3033777665994879,1.483808974599395,0.3034799111815436,1.6111801194457704,21.661264322412656,21.341649493667035,108.22722673706711,107.94432371548108,20.351506543251432,20.03090932698216,8.383542094459967,8.048407635368969,,,,,,,,,,
IID,1,4,81,0.6551724137931034,0.6,True,False,14,False,0.011729467984966938,5.310508966351671,0.302968463179318,1.5022032525803097,0.30312106978842857,1.6312608931060173,21.960724747564193,21.641344252697507,108.029873323914,107.7613483987012,20.271407700123554,19.95047986563204,8.317900634141765,7.98032564024071,,,,,,,,,,
IID,1,4,82,0.6206896551724138,0.7666666666666667,True,False,23,False,0.006018853957167651,6.599587624396921,0.3073887728253409,1.5097938096287513,0.30796144553577987,1.6297038323403321,47.23883309551678,47.02962484265346,109.64208984106685,109.55161600025737,20.60414375485457,20.340307433266204,8.477421584260336,8.181294677223168,,,,,,,,,,
IID,1,4,83,0.5862068965517241,0.6333333333333333,True,False,25,False,0.023332237937120387,4.77756632029396,0.2972912325096301,1.4758010481408543,0.2976202522811152,1.5930860962696916,8.823606499848765,8.526332680751317,106.00113796766985,105.82735081497032,19.887038966379418,19.610556882038487,8.157380208017806,7.858338121687726,,,,,,,,,,
IID,1,4,84,0.5862068965517241,0.6333333333333333,True,False,14,False,0.012701865600528807,5.346402547715306,0.30236396591327924,1.4976054098679552,0.3026625907308909,1.6051173368985887,19.937886898656103,19.683802464765385,107.8183556460955,107.65795062945558,20.23509221697533,19.98141141562231,8.305567926390687,8.031323290624233,,,,,,,,,,
IID,1,4,85,0.6896551724137931,0.5666666666666667,True,False,21,False,0.0062724193744791564,6.626237362313615,0.3075514979989973,1.4826952288001873,0.30761334588047284,1.6302653396152627,45.26656611958346,44.90162383640961,109.77035233100905,109.42173592415052,20.687054123064605,20.311112443737706,8.55622286990398,8.16564437540202,,,,,,,,,,
IID,1,4,86,0.6896551724137931,0.5666666666666667,True,False,22,False,0.018132635587189083,5.041352382461423,0.2994495343376828,1.4893636992896373,0.29969707422095865,1.6092215075362657,12.614184478313112,12.313963223254724,106.76352482250574,106.55319161899777,20.02406486034533,19.73444813841044,8.209014144712683,7.899805638433685,,,,,,,,,,
IID,1,4,87,0.5862068965517241,0.6,True,False,13,False,0.01304907756391578,5.296531775951835,0.30188882384484,1.5045549826016553,0.3023775835536252,1.6179206665019161,19.246646428898607,18.99113019062662,107.62551127920408,107.52054164438697,20.179283846170158,19.925649745654898,8.267735412216672,7.98562903722846,,,,,,,,,,
IID,1,4,88,0.5517241379310345,0.7,True,False,19,False,0.008372027963191577,5.9460519906464135,0.30589948539812983,1.4799302612921623,0.3057403993065421,1.6322830541786417,32.759359344995524,32.351332959745676,109.16763400579408,108.72544330954526,20.562514413252437,20.156619012740535,8.496413291524616,8.08411110489294,,,,,,,,,,
IID,1,4,89,0.6551724137931034,0.6333333333333333,True,False,24,False,0.006853877516396599,6.379515429854089,0.30667332084489757,1.5031974800048142,0.3070671785719777,1.6399609806609967,40.92099140908167,40.63058697176568,109.39465444177355,109.19576758551969,20.564142470650413,20.242555437479048,8.46590070644735,8.117608898738688,,,,,,,,,,
IID,1,4,90,0.6206896551724138,0.5666666666666667,True,False,21,False,0.025606489227143182,4.594058498034045,0.29643896783958895,1.4751144800868548,0.2963854731645445,1.5870322094577758,7.636701841991471,7.335681995419865,105.68833645664617,105.38689155051439,19.820880026755923,19.527761888695125,8.124553928106995,7.824255202156361,,,,,,,,,,
IID,1,4,91,0.5862068965517241,0.6,True,False,19,False,0.01905478114595591,5.0393260035299985,0.2991887678424781,1.4807976681727382,0.29923076825128136,1.5970752772686942,11.814339426092104,11.511309156315555,106.68884966648292,106.41167333479387,20.02538861868886,19.728629409216495,8.221228716947614,7.91319931905445,,,,,,,,,,
IID,1,4,92,0.5862068965517241,0.5666666666666667,True,False,17,False,0.010895907736008726,5.621089364992652,0.3036657630778714,1.490261892840904,0.30372630664491257,1.6305917133181305,24.03972506627143,23.684633074020965,108.31726997433837,107.98639638678176,20.357807031106173,20.000448230331944,8.378063613654666,8.006718577497317,,,,,,,,,,
IID,1,4,93,0.5862068965517241,0.6333333333333333,True,False,14,False,0.022278742657622818,4.824749879009121,0.2976995015915974,1.4798687094050496,0.2979370433545884,1.602698838835362,9.444605458616405,9.130080489234235,106.14157181438662,105.92006730518908,19.909082182485058,19.610997128633382,8.163146086817076,7.845613441824308,,,,,,,,,,
IID,1,4,94,0.6206896551724138,0.6333333333333333,True,False,22,False,0.007253959242130551,6.147137359091159,0.3061022068436624,1.5139508770668535,0.3064834293716534,1.6362407252304534,38.34316635245353,38.08434876305738,109.15681706070981,108.98969808271686,20.49086703626613,20.205628697193912,8.41403321430013,8.10378216358442,,,,,,,,,,
IID,1,4,95,0.6551724137931034,0.7,True,False,26,False,0.004652102881982929,6.887975274532416,0.30889048211995224,1.5047673263823997,0.30922452129046046,1.6488953378015294,62.591848080967445,62.29909203506122,110.20894996844441,109.96945013059862,20.736812690219946,20.391450288270292,8.551874128389798,8.181532563536727,,,,,,,,,,
IID,1,4,96,0.6206896551724138,0.7333333333333333,True,False,21,False,0.024730920744129335,4.729491333908405,0.29680635888001633,1.4706545474914678,0.29680314056216195,1.5928280667063583,8.082494315179806,7.756801736180029,105.8351485838366,105.526443903538,19.861674310962155,19.546093819973326,8.151373187091925,7.825799716192936,,,,,,,,,,
IID,1,4,97,0.6551724137931034,0.6333333333333333,True,False,30,False,0.004909277999259754,6.996633265145259,0.3086260197087697,1.5050150546328491,0.3090841710509362,1.6411829772163482,59.05657760241456,58.80525141084849,110.1107261486116,109.93706605396135,20.715093971900703,20.400168708906534,8.54046055541793,8.196369566729668,,,,,,,,,,
IID,1,4,98,0.6206896551724138,0.6333333333333333,True,False,19,False,0.009209539809910865,5.850936456485668,0.3047424666995701,1.4965195335688886,0.30509565019225005,1.619022349246151,29.2604011638986,28.98527648051219,108.69887836597853,108.52087548716888,20.42747651863001,20.13945363042363,8.405176047096376,8.093217564160554,,,,,,,,,,
IID,1,4,99,0.6551724137931034,0.7,True,False,18,False,0.01040468016572871,5.616623611028661,0.30396156654253903,1.4952044859597033,0.3041294367910157,1.6321040073572295,25.376087015210008,25.040832094987216,108.41399595743366,108.13136569014239,20.368627862061288,20.028677120188455,8.37692574811292,8.01908241472799,,,,,,,,,,
IID,1,4,100,0.6551724137931034,0.6,True,False,17,False,0.010540459970088704,5.4609085280920615,0.30373997111062045,1.4964377452458397,0.3039442625129742,1.6299532509991663,24.974231942847627,24.65079105068591,108.32911163307718,108.06844039009847,20.34778230768567,20.019468545884514,8.364630018503414,8.017281909128672,,,,,,,,,,
IID,1,4,101,0.5172413793103449,0.6333333333333333,True,False,22,False,0.01719548411639649,5.005628433755537,0.3000750325037294,1.4858397338240428,0.3003121343611058,1.6132360508277215,13.5693463352939,13.250337627132735,107.00323591983098,106.77007573665401,20.083016245229995,19.773111017823517,8.243835458781648,7.914121635833532,,,,,,,,,,
IID,1,4,102,0.5862068965517241,0.5666666666666667,True,False,21,False,0.008880556450786092,5.908081700315052,0.3052910172250774,1.4871090357464611,0.3053482961537726,1.6280946294861742,30.575278431693462,30.221261507455772,108.9250085146742,108.5912794925032,20.495487541579365,20.136176009058214,8.45254887410821,8.079324258299092,,,,,,,,,,
IID,1,4,103,0.5172413793103449,0.5,True,False,15,False,0.01280308597557926,5.283431042667888,0.30219673289637927,1.5004031454237388,0.30257028263495994,1.6337314620847507,19.728390155823732,19.41322428972524,107.74959599157332,107.55186097237046,20.214541856436192,19.900202191337222,8.291315293268308,7.951348266405468,,,,,,,,,,
IID,1,4,104,0.6896551724137931,0.6333333333333333,True,False,25,False,0.021936848984280208,4.705216501623992,0.2975544342313398,1.4836309055549695,0.2978682488482394,1.59990000669967,9.639843553319665,9.34661008231599,106.07856483453546,105.9017233854256,19.887809340025733,19.612737417978142,8.147225658121766,7.850271546296403,,,,,,,,,,
IID,1,4,105,0.7241379310344828,0.6,True,False,21,False,0.01065938765578845,5.368864141284702,0.3035664791354069,1.5004249436745751,0.3037734187696635,1.6448871770384277,24.625032412617607,24.27340293160538,108.25504816151019,107.96780078319496,20.32366312178191,19.96730746409808,8.346954421096697,7.970554390213399,,,,,,,,,,
IID,1,4,106,0.6206896551724138,0.6666666666666666,True,False,22,False,0.027558918533967854,4.647450522133268,0.29597254188219063,1.463716969026121,0.295690346507867,1.5900528765717419,6.809565169442985,6.460115006081316,105.54488932649949,105.1227507750341,19.813119325551725,19.464559657112428,8.135948311211258,7.787943298239892,,,,,,,,,,
IID,1,4,107,0.5517241379310345,0.6,True,False,21,False,0.014991645056044087,5.170880638972547,0.3014992549936716,1.4877439585892516,0.30136219995660135,1.6292522923835395,16.246966004515073,15.87027777235482,107.52405447400179,107.11729042810367,20.19162116358784,19.81547080562301,8.296675364442702,7.914156198578886,,,,,,,,,,
IID,1,4,108,0.6896551724137931,0.5666666666666667,True,False,19,False,0.014990634545879183,5.146810205793414,0.30107943789165664,1.4958966748230502,0.301098362221029,1.6120761685560152,16.199151164456698,15.898655996341947,107.34859950101699,107.0631538667108,20.13711729059544,19.838772001203495,8.257887595148429,7.949181225201959,,,,,,,,,,
IID,1,4,109,0.7241379310344828,0.5666666666666667,True,False,16,False,0.012897750548726975,5.336299543679476,0.3022623884731998,1.4959127483757098,0.3026349541910943,1.6149528569470128,19.570892849629466,19.29226301923407,107.78512884456947,107.62299481664249,20.231364523905867,19.953823603181064,8.305946409266063,8.003999922555064,,,,,,,,,,
IID,1,4,110,0.7241379310344828,0.6666666666666666,True,False,18,False,0.015393584493985485,5.1580759034890145,0.3007960623188984,1.4896560582204401,0.30117632460915944,1.6093971354933512,15.66715610651646,15.380524692813307,107.25972724233593,107.09866927289859,20.130637178130925,19.851900556924104,8.26298844962706,7.959487702168826,,,,,,,,,,
IID,1,4,111,0.6206896551724138,0.6,True,False,16,False,0.014036484661581071,5.27802223256946,0.3015821726574582,1.4908257408241599,0.3018594814758269,1.6143378905744235,17.62298335001916,17.322729727088767,107.54689836779966,107.3383532741086,20.19027629953146,19.89360067242989,8.291837826664327,7.9741054584944004,,,,,,,,,,
IID,1,4,112,0.6896551724137931,0.6666666666666666,True,False,21,False,0.010305196660505877,5.7064084646690505,0.30416555598733414,1.4983496583236644,0.3044443454653909,1.6167921709870114,25.67081384758364,25.393930540313143,108.48136202921052,108.28612390945557,20.376769585521604,20.093296465676744,8.376842424682861,8.072674629614253,,,,,,,,,,
IID,1,4,113,0.6206896551724138,0.7,True,False,16,False,0.018774645807304886,4.98861275616516,0.2992886840474753,1.4815124749304234,0.2994709323893722,1.6000190964008525,12.054923886617047,11.753773903484987,106.72392469659584,106.49289655122325,20.031507696696476,19.740174169822996,8.223387467954051,7.915123305547616,,,,,,,,,,
IID,1,4,114,0.6206896551724138,0.6666666666666666,True,False,28,False,0.005759108371702195,6.536030336740446,0.3077101119491416,1.512939694446321,0.30803065152166204,1.6380457998266302,49.59256308960558,49.330886768479004,109.75276220602711,109.55615942390037,20.62163715858651,20.324293376028322,8.482108084655895,8.161887646386813,,,,,,,,,,
IID,1,4,115,0.6551724137931034,0.5666666666666667,True,False,25,False,0.00671365426407987,6.250602448944953,0.3068838125180383,1.5056256471415959,0.3072454923488159,1.6486665977053234,41.88207946086036,41.572244854101136,109.46622490989121,109.2396620892666,20.574653019215862,20.23429940619245,8.467991719001956,8.101669774324602,,,,,,,,,,
IID,1,4,116,0.6896551724137931,0.6,True,False,16,False,0.011186111563383908,5.452515131609269,0.303332652199193,1.4960173845672715,0.3034623384110694,1.6238098072660312,23.26925463296149,22.952175661260675,108.17984800743866,107.90604889056915,20.316401319046317,19.996912048764898,8.349187192589383,8.014050453888586,,,,,,,,,,
IID,1,4,117,0.6551724137931034,0.6,True,False,17,False,0.0208610011519154,4.8773105026518335,0.2981908433423481,1.4837417504455466,0.2983241476864211,1.6000236842651148,10.380726402103678,10.08041651660641,106.31315363119056,106.06966227709242,19.938249126411204,19.6487562619521,8.172808325388726,7.868480046145587,,,,,,,,,,
IID,1,4,118,0.6551724137931034,0.6666666666666666,True,False,19,False,0.018954151161498123,5.115122560164162,0.299488000375697,1.4730812116887295,0.2994902059058795,1.593362763695002,11.934765172349055,11.619219908249905,106.81870462380388,106.51676380087262,20.06915516581097,19.758890066427888,8.25395112891761,7.933637977267928,,,,,,,,,,
IID,1,4,119,0.5517241379310345,0.6333333333333333,True,False,20,False,0.026134872874261608,4.81312375364356,0.29618590008167744,1.464287690459572,0.2965339771709962,1.5788702710153384,7.416356348271983,7.123193779783162,105.62219297594731,105.46224120501394,19.828652332504305,19.560664176821874,8.143103698655324,7.852035290963347,,,,,,,,,,
MBB_12m,3,12,0,0.5862068965517241,0.6333333333333333,True,False,27,False,0.005498904744007468,6.87729646914946,0.3082348597266381,1.4994733969858078,0.30835728516047367,1.6511139665608732,52.2529282378942,51.89080616674005,109.98031656629828,109.64381085039065,20.6982187740417,20.316599854555772,8.539316766765552,8.140358721030296,,,,,,,,,,
